34439807;33:59.8;0.18307;-0.013731;0.950486;19;46.2;944;0;STEADY FLIGHT
34439908;33:59.9;0.181535;-0.013477;0.947214;19;46.2;944;0;STEADY FLIGHT
34440006;34:00.0;0.181725;-0.012534;0.949766;19;46.2;944;0;STEADY FLIGHT
34440110;34:00.1;0.181411;-0.015131;0.952356;19;46.2;944;0;STEADY FLIGHT
34440209;34:00.2;0.182581;-0.013956;0.948341;19;46.2;944;0;STEADY FLIGHT
34440310;34:00.3;0.181874;-0.013651;0.952816;19;46.2;944;0;STEADY FLIGHT
